"행정구역","2025년11월_계_총인구수","2025년11월_계_연령구간인구수","2025년11월_계_0~4세","2025년11월_계_5~9세","2025년11월_계_10~14세","2025년11월_계_15~19세","2025년11월_계_20~24세","2025년11월_계_25~29세","2025년11월_계_30~34세","2025년11월_계_35~39세","2025년11월_계_40~44세","2025년11월_계_45~49세","2025년11월_계_50~54세","2025년11월_계_55~59세","2025년11월_계_60~64세","2025년11월_계_65~69세","2025년11월_계_70~74세","2025년11월_계_75~79세","2025년11월_계_80~84세","2025년11월_계_85~89세","2025년11월_계_90~94세","2025년11월_계_95~99세","2025년11월_계_100세 이상","2025년11월_남_총인구수","2025년11월_남_연령구간인구수","2025년11월_남_0~4세","2025년11월_남_5~9세","2025년11월_남_10~14세","2025년11월_남_15~19세","2025년11월_남_20~24세","2025년11월_남_25~29세","2025년11월_남_30~34세","2025년11월_남_35~39세","2025년11월_남_40~44세","2025년11월_남_45~49세","2025년11월_남_50~54세","2025년11월_남_55~59세","2025년11월_남_60~64세","2025년11월_남_65~69세","2025년11월_남_70~74세","2025년11월_남_75~79세","2025년11월_남_80~84세","2025년11월_남_85~89세","2025년11월_남_90~94세","2025년11월_남_95~99세","2025년11월_남_100세 이상","2025년11월_여_총인구수","2025년11월_여_연령구간인구수","2025년11월_여_0~4세","2025년11월_여_5~9세","2025년11월_여_10~14세","2025년11월_여_15~19세","2025년11월_여_20~24세","2025년11월_여_25~29세","2025년11월_여_30~34세","2025년11월_여_35~39세","2025년11월_여_40~44세","2025년11월_여_45~49세","2025년11월_여_50~54세","2025년11월_여_55~59세","2025년11월_여_60~64세","2025년11월_여_65~69세","2025년11월_여_70~74세","2025년11월_여_75~79세","2025년11월_여_80~84세","2025년11월_여_85~89세","2025년11월_여_90~94세","2025년11월_여_95~99세","2025년11월_여_100세 이상"
"서울특별시  (1100000000)","9,305,678","9,305,678","202,008","259,748","347,323","371,287","495,983","765,218","809,803","650,969","683,975","683,154","747,619","723,034","671,198","646,855","472,622","350,444","240,687","127,480","44,499","10,335","1,437","4,484,604","4,484,604","103,364","133,615","178,046","188,963","231,065","358,799","404,498","325,737","339,632","335,679","368,624","354,741","323,740","301,274","215,483","155,213","102,435","47,844","13,226","2,321","305","4,821,074","4,821,074","98,644","126,133","169,277","182,324","264,918","406,419","405,305","325,232","344,343","347,475","378,995","368,293","347,458","345,581","257,139","195,231","138,252","79,636","31,273","8,014","1,132"
"서울특별시 종로구 (1111000000)","137,246","137,246","2,187","2,920","4,198","5,044","8,046","12,263","11,441","8,425","9,077","9,180","11,113","11,730","11,047","9,940","7,084","5,420","4,310","2,581","972","232","36","65,805","65,805","1,126","1,478","2,049","2,476","3,600","5,824","5,789","4,106","4,429","4,352","5,454","5,739","5,604","4,902","3,385","2,367","1,728","1,006","321","58","12","71,441","71,441","1,061","1,442","2,149","2,568","4,446","6,439","5,652","4,319","4,648","4,828","5,659","5,991","5,443","5,038","3,699","3,053","2,582","1,575","651","174","24"
"서울특별시 중구 (1114000000)","118,108","118,108","2,504","2,515","2,719","3,091","5,723","10,064","11,838","9,406","8,543","7,636","8,637","9,253","9,019","8,897","6,466","4,947","3,722","2,113","790","205","20","56,703","56,703","1,263","1,290","1,388","1,506","2,595","4,435","5,815","4,741","4,268","3,857","4,257","4,720","4,506","4,351","3,053","2,174","1,493","725","212","47","7","61,405","61,405","1,241","1,225","1,331","1,585","3,128","5,629","6,023","4,665","4,275","3,779","4,380","4,533","4,513","4,546","3,413","2,773","2,229","1,388","578","158","13"
"서울특별시 용산구 (1117000000)","202,145","202,145","4,686","5,164","5,995","6,632","9,977","16,725","20,816","16,411","15,294","13,801","15,911","16,016","14,865","13,415","9,268","6,910","5,281","3,358","1,276","294","50","96,205","96,205","2,373","2,602","3,092","3,331","4,294","7,593","10,123","8,056","7,733","6,636","7,631","7,849","7,330","6,471","4,289","2,987","2,113","1,187","417","79","19","105,940","105,940","2,313","2,562","2,903","3,301","5,683","9,132","10,693","8,355","7,561","7,165","8,280","8,167","7,535","6,944","4,979","3,923","3,168","2,171","859","215","31"
"서울특별시 성동구 (1120000000)","274,550","274,550","7,736","7,904","8,246","8,957","15,197","22,865","25,660","22,437","21,085","18,511","21,168","21,665","20,045","18,423","12,613","9,567","7,015","3,868","1,272","285","31","132,581","132,581","3,973","4,106","4,111","4,408","7,050","11,063","12,558","11,071","10,752","9,131","10,170","10,740","9,948","8,888","5,830","4,155","2,857","1,347","359","56","8","141,969","141,969","3,763","3,798","4,135","4,549","8,147","11,802","13,102","11,366","10,333","9,380","10,998","10,925","10,097","9,535","6,783","5,412","4,158","2,521","913","229","23"
"서울특별시 광진구 (1121500000)","331,475","331,475","5,874","7,688","10,721","12,132","20,257","34,842","33,259","23,554","23,186","22,887","25,381","25,820","23,736","22,136","15,304","11,092","7,688","4,095","1,456","323","44","158,635","158,635","3,002","3,931","5,468","6,075","9,073","16,130","16,462","11,731","11,320","11,192","12,379","12,448","11,595","10,425","7,003","4,982","3,293","1,611","429","73","13","172,840","172,840","2,872","3,757","5,253","6,057","11,184","18,712","16,797","11,823","11,866","11,695","13,002","13,372","12,141","11,711","8,301","6,110","4,395","2,484","1,027","250","31"
"서울특별시 동대문구 (1123000000)","344,207","344,207","8,093","9,191","10,744","11,845","24,238","30,880","29,176","23,875","24,504","22,962","25,941","26,169","24,417","24,101","17,611","13,279","9,888","5,175","1,706","359","53","167,845","167,845","4,159","4,610","5,506","5,950","10,707","15,062","14,778","12,260","12,516","11,726","13,131","13,151","12,182","11,552","8,125","5,810","4,083","1,917","521","87","12","176,362","176,362","3,934","4,581","5,238","5,895","13,531","15,818","14,398","11,615","11,988","11,236","12,810","13,018","12,235","12,549","9,486","7,469","5,805","3,258","1,185","272","41"
"서울특별시 중랑구 (1126000000)","376,998","376,998","7,813","8,898","11,098","11,980","16,866","28,249","32,926","25,739","25,736","25,230","29,094","32,791","32,969","31,216","22,001","15,713","10,866","5,496","1,828","428","61","184,127","184,127","3,959","4,522","5,728","6,156","7,975","13,281","16,532","13,332","13,388","13,190","14,555","15,926","16,108","14,994","10,303","6,938","4,566","2,069","508","86","11","192,871","192,871","3,854","4,376","5,370","5,824","8,891","14,968","16,394","12,407","12,348","12,040","14,539","16,865","16,861","16,222","11,698","8,775","6,300","3,427","1,320","342","50"
"서울특별시 성북구 (1129000000)","423,313","423,313","9,288","12,268","15,879","18,013","29,912","32,994","30,277","26,663","29,752","30,276","36,214","34,657","30,004","28,735","20,830","16,136","12,068","6,555","2,204","517","71","202,278","202,278","4,814","6,295","8,118","9,025","13,297","15,973","15,195","13,279","14,835","14,763","17,609","17,158","14,350","13,261","9,426","6,783","4,946","2,371","651","115","14","221,035","221,035","4,474","5,973","7,761","8,988","16,615","17,021","15,082","13,384","14,917","15,513","18,605","17,499","15,654","15,474","11,404","9,353","7,122","4,184","1,553","402","57"
"서울특별시 강북구 (1130500000)","279,210","279,210","3,974","5,665","8,132","9,731","14,789","19,651","19,311","15,050","17,380","18,971","23,879","24,745","23,959","23,731","17,829","14,256","10,712","5,418","1,602","383","42","134,265","134,265","1,978","2,922","4,204","4,901","6,472","9,457","10,016","7,998","9,142","9,735","12,048","12,041","11,593","11,068","7,913","5,919","4,294","1,971","509","79","5","144,945","144,945","1,996","2,743","3,928","4,830","8,317","10,194","9,295","7,052","8,238","9,236","11,831","12,704","12,366","12,663","9,916","8,337","6,418","3,447","1,093","304","37"
"서울특별시 도봉구 (1132000000)","300,311","300,311","4,993","6,898","9,950","11,313","14,256","19,266","20,434","16,882","19,369","20,394","25,063","27,129","26,409","26,757","19,136","13,837","10,219","5,628","1,880","428","70","144,931","144,931","2,571","3,593","5,186","5,841","6,865","9,547","10,493","8,659","9,880","10,123","12,199","12,911","12,448","12,439","8,930","6,240","4,295","2,069","538","92","12","155,380","155,380","2,422","3,305","4,764","5,472","7,391","9,719","9,941","8,223","9,489","10,271","12,864","14,218","13,961","14,318","10,206","7,597","5,924","3,559","1,342","336","58"
"서울특별시 노원구 (1135000000)","484,759","484,759","9,987","13,026","20,219","24,135","29,987","31,597","32,409","28,652","32,618","36,630","43,142","41,038","36,846","35,642","25,938","18,685","13,263","7,464","2,735","656","90","231,876","231,876","5,142","6,664","10,459","12,528","14,858","16,054","16,328","14,463","15,811","17,361","20,533","19,902","17,361","16,194","11,748","7,946","5,137","2,511","723","137","16","252,883","252,883","4,845","6,362","9,760","11,607","15,129","15,543","16,081","14,189","16,807","19,269","22,609","21,136","19,485","19,448","14,190","10,739","8,126","4,953","2,012","519","74"
"서울특별시 은평구 (1138000000)","455,929","455,929","9,096","11,401","15,675","17,996","22,261","34,085","37,149","29,551","31,875","33,097","38,844","37,843","35,043","34,050","24,680","19,052","13,762","7,478","2,401","520","70","215,517","215,517","4,755","5,789","7,995","9,141","10,675","15,404","17,861","14,655","15,885","16,185","18,716","18,110","16,446","15,612","10,874","8,046","5,683","2,781","766","121","17","240,412","240,412","4,341","5,612","7,680","8,855","11,586","18,681","19,288","14,896","15,990","16,912","20,128","19,733","18,597","18,438","13,806","11,006","8,079","4,697","1,635","399","53"
"서울특별시 서대문구 (1141000000)","300,609","300,609","6,752","8,517","10,474","11,251","19,490","25,769","24,508","20,439","21,507","20,711","24,020","23,742","21,658","20,149","14,218","11,350","8,750","5,152","1,692","401","59","142,075","142,075","3,457","4,360","5,210","5,590","8,394","12,166","12,127","9,996","10,672","10,150","11,660","11,546","10,281","9,390","6,428","4,675","3,476","1,855","541","91","10","158,534","158,534","3,295","4,157","5,264","5,661","11,096","13,603","12,381","10,443","10,835","10,561","12,360","12,196","11,377","10,759","7,790","6,675","5,274","3,297","1,151","310","49"
"서울특별시 마포구 (1144000000)","358,111","358,111","8,149","10,175","12,379","13,343","21,033","33,862","36,147","28,582","28,342","26,271","29,479","26,292","22,425","20,288","14,263","11,162","8,773","4,929","1,780","387","50","166,175","166,175","4,123","5,236","6,191","6,626","9,022","14,621","16,848","13,497","13,762","12,452","14,183","12,880","10,820","9,279","6,242","4,489","3,468","1,790","537","102","7","191,936","191,936","4,026","4,939","6,188","6,717","12,011","19,241","19,299","15,085","14,580","13,819","15,296","13,412","11,605","11,009","8,021","6,673","5,305","3,139","1,243","285","43"
"서울특별시 양천구 (1147000000)","425,801","425,801","8,257","14,417","22,879","23,410","20,761","26,381","27,558","24,278","32,902","36,659","37,535","34,663","31,994","30,457","22,221","15,163","9,204","4,825","1,778","394","65","207,239","207,239","4,191","7,403","11,825","12,147","10,545","13,019","13,837","11,937","15,644","17,701","18,658","16,997","15,503","14,190","10,379","7,083","3,948","1,695","432","93","12","218,562","218,562","4,066","7,014","11,054","11,263","10,216","13,362","13,721","12,341","17,258","18,958","18,877","17,666","16,491","16,267","11,842","8,080","5,256","3,130","1,346","301","53"
"서울특별시 강서구 (1150000000)","550,002","550,002","11,961","14,830","19,657","20,462","25,301","46,633","54,041","42,079","41,732","40,275","42,019","39,387","39,227","39,885","29,063","20,603","12,717","6,821","2,590","626","93","262,775","262,775","6,101","7,656","9,995","10,500","11,639","20,436","26,424","21,321","21,247","19,971","20,852","19,047","18,200","18,176","13,094","9,442","5,438","2,382","714","124","16","287,227","287,227","5,860","7,174","9,662","9,962","13,662","26,197","27,617","20,758","20,485","20,304","21,167","20,340","21,027","21,709","15,969","11,161","7,279","4,439","1,876","502","77"
"서울특별시 구로구 (1153000000)","384,525","384,525","9,321","10,360","13,069","14,016","17,299","28,928","33,298","28,045","27,746","27,410","30,124","30,024","29,199","28,895","22,073","16,482","10,689","5,374","1,743","387","43","187,932","187,932","4,811","5,353","6,555","7,107","8,435","13,619","16,850","14,455","14,393","13,809","15,217","14,766","14,223","13,365","9,974","7,574","4,697","2,119","509","94","7","196,593","196,593","4,510","5,007","6,514","6,909","8,864","15,309","16,448","13,590","13,353","13,601","14,907","15,258","14,976","15,530","12,099","8,908","5,992","3,255","1,234","293","36"
"서울특별시 금천구 (1154500000)","223,497","223,497","3,938","4,452","5,659","6,384","9,817","22,113","23,799","15,790","14,067","13,598","16,500","18,701","19,279","17,691","12,302","9,038","6,140","2,990","1,018","193","28","112,196","112,196","1,986","2,292","2,894","3,227","4,540","10,609","13,056","8,765","7,688","7,163","8,453","9,245","9,600","8,717","5,738","4,075","2,665","1,147","284","44","8","111,301","111,301","1,952","2,160","2,765","3,157","5,277","11,504","10,743","7,025","6,379","6,435","8,047","9,456","9,679","8,974","6,564","4,963","3,475","1,843","734","149","20"
"서울특별시 영등포구 (1156000000)","371,650","371,650","9,882","9,957","11,052","11,315","16,778","36,175","42,318","31,699","27,571","24,712","26,939","27,004","25,141","23,823","17,308","13,321","9,256","5,156","1,832","353","58","181,391","181,391","5,088","5,013","5,696","5,856","7,597","15,901","20,991","16,316","14,247","12,506","13,570","13,612","12,731","11,519","8,098","5,972","3,946","2,011","608","99","14","190,259","190,259","4,794","4,944","5,356","5,459","9,181","20,274","21,327","15,383","13,324","12,206","13,369","13,392","12,410","12,304","9,210","7,349","5,310","3,145","1,224","254","44"
"서울특별시 동작구 (1159000000)","372,585","372,585","7,986","9,431","11,791","13,152","23,490","36,741","35,127","26,296","25,830","25,501","28,463","27,902","25,465","24,701","18,344","14,550","10,099","5,423","1,791","448","54","179,797","179,797","4,163","4,763","6,042","6,713","10,927","17,745","17,949","13,432","13,155","12,631","13,915","13,532","12,058","11,283","8,158","6,152","4,413","2,099","554","101","12","192,788","192,788","3,823","4,668","5,749","6,439","12,563","18,996","17,178","12,864","12,675","12,870","14,548","14,370","13,407","13,418","10,186","8,398","5,686","3,324","1,237","347","42"
"서울특별시 관악구 (1162000000)","477,846","477,846","6,462","7,510","10,456","13,195","32,216","69,438","59,330","34,422","29,246","28,809","32,629","31,931","30,394","29,643","22,836","18,155","12,756","6,151","1,830","392","45","240,415","240,415","3,217","3,935","5,308","6,645","14,425","34,321","33,043","19,385","16,016","15,355","17,031","16,175","14,985","13,703","10,181","7,970","5,578","2,455","609","72","6","237,431","237,431","3,245","3,575","5,148","6,550","17,791","35,117","26,287","15,037","13,230","13,454","15,598","15,756","15,409","15,940","12,655","10,185","7,178","3,696","1,221","320","39"
"서울특별시 서초구 (1165000000)","413,498","413,498","10,440","15,802","22,753","22,824","20,960","27,180","29,594","28,018","34,221","36,905","37,149","30,864","24,899","23,721","18,372","14,065","8,986","4,541","1,717","425","62","196,476","196,476","5,358","8,204","11,575","11,423","10,088","12,655","14,103","12,651","15,706","17,043","18,091","15,382","11,873","10,812","8,254","6,352","4,259","1,919","599","112","17","217,022","217,022","5,082","7,598","11,178","11,401","10,872","14,525","15,491","15,367","18,515","19,862","19,058","15,482","13,026","12,909","10,118","7,713","4,727","2,622","1,118","313","45"
"서울특별시 강남구 (1168000000)","556,180","556,180","12,325","19,602","32,215","31,895","26,610","36,822","42,334","38,338","47,454","52,648","49,393","39,117","32,465","31,230","25,098","18,745","11,414","5,681","2,129","577","88","265,843","265,843","6,274","10,143","16,901","16,535","13,028","16,740","20,254","17,764","21,066","24,522","24,653","19,715","15,750","14,118","11,170","8,522","5,420","2,456","658","135","19","290,337","290,337","6,051","9,459","15,314","15,360","13,582","20,082","22,080","20,574","26,388","28,126","24,740","19,402","16,715","17,112","13,928","10,223","5,994","3,225","1,471","442","69"
"서울특별시 송파구 (1171000000)","644,015","644,015","16,288","23,039","28,955","27,905","29,205","47,384","56,449","49,519","53,457","50,370","50,548","47,728","44,575","43,180","31,645","21,439","12,742","6,316","2,573","611","87","308,264","308,264","8,262","11,949","14,673","14,015","14,324","21,384","27,115","23,679","25,671","24,281","24,465","23,148","21,125","19,876","14,772","10,281","5,899","2,457","744","126","18","335,751","335,751","8,026","11,090","14,282","13,890","14,881","26,000","29,334","25,840","27,786","26,089","26,083","24,580","23,450","23,304","16,873","11,158","6,843","3,859","1,829","485","69"
"서울특별시 강동구 (1174000000)","499,108","499,108","14,016","18,118","22,408","21,266","21,514","34,311","40,604","36,819","41,481","39,710","38,434","36,823","36,118","36,149","26,119","17,477","10,367","4,892","1,904","511","67","243,258","243,258","7,218","9,506","11,877","11,241","10,640","15,760","19,951","18,188","20,406","19,844","19,194","18,001","17,120","16,689","12,116","8,279","4,740","1,894","483","98","13","255,850","255,850","6,798","8,612","10,531","10,025","10,874","18,551","20,653","18,631","21,075","19,866","19,240","18,822","18,998","19,460","14,003","9,198","5,627","2,998","1,421","413","54"
"부산광역시  (2600000000)","3,243,759","3,243,759","69,940","100,558","135,227","129,413","151,367","189,345","204,683","183,566","223,802","237,347","259,570","270,717","272,244","280,517","212,211","149,737","99,851","52,459","17,214","3,556","435","1,576,765","1,576,765","35,898","51,383","69,389","66,226","76,894","96,718","106,299","94,414","113,506","119,786","128,979","131,380","129,046","130,423","96,739","65,897","40,744","18,021","4,323","646","54","1,666,994","1,666,994","34,042","49,175","65,838","63,187","74,473","92,627","98,384","89,152","110,296","117,561","130,591","139,337","143,198","150,094","115,472","83,840","59,107","34,438","12,891","2,910","381"
"부산광역시 중구 (2611000000)","36,578","36,578","233","387","695","815","1,782","2,898","2,467","1,630","1,811","2,071","2,800","3,168","3,376","3,844","3,245","2,397","1,694","899","268","90","8","17,695","17,695","117","214","355","387","789","1,351","1,390","873","972","1,122","1,514","1,624","1,654","1,805","1,488","985","671","296","70","17","1","18,883","18,883","116","173","340","428","993","1,547","1,077","757","839","949","1,286","1,544","1,722","2,039","1,757","1,412","1,023","603","198","73","7"
"부산광역시 서구 (2614000000)","102,096","102,096","1,673","2,479","3,446","3,576","4,853","5,957","5,484","4,605","6,022","6,757","7,992","8,608","9,042","9,985","8,027","6,000","4,249","2,396","744","176","25","48,923","48,923","884","1,267","1,827","1,807","2,234","2,907","2,786","2,377","3,026","3,468","4,070","4,401","4,411","4,604","3,597","2,570","1,636","835","183","28","5","53,173","53,173","789","1,212","1,619","1,769","2,619","3,050","2,698","2,228","2,996","3,289","3,922","4,207","4,631","5,381","4,430","3,430","2,613","1,561","561","148","20"
"부산광역시 동구 (2617000000)","83,894","83,894","1,699","1,796","2,188","2,319","2,996","5,102","5,945","4,664","5,173","5,370","6,490","7,010","7,138","7,973","6,487","5,026","3,746","1,970","648","141","13","40,707","40,707","861","931","1,127","1,162","1,465","2,389","3,076","2,464","2,771","2,890","3,423","3,635","3,511","3,783","2,877","2,127","1,409","625","153","27","1","43,187","43,187","838","865","1,061","1,157","1,531","2,713","2,869","2,200","2,402","2,480","3,067","3,375","3,627","4,190","3,610","2,899","2,337","1,345","495","114","12"
"부산광역시 영도구 (2620000000)","101,774","101,774","1,490","2,078","3,018","3,324","4,069","4,744","4,707","4,209","5,660","6,462","8,017","8,875","9,562","11,001","9,066","7,052","4,986","2,526","751","161","16","49,912","49,912","763","1,066","1,588","1,714","2,268","2,592","2,525","2,252","2,966","3,397","4,193","4,563","4,670","5,266","4,082","3,016","1,927","840","197","26","1","51,862","51,862","727","1,012","1,430","1,610","1,801","2,152","2,182","1,957","2,694","3,065","3,824","4,312","4,892","5,735","4,984","4,036","3,059","1,686","554","135","15"
"부산광역시 부산진구 (2623000000)","365,388","365,388","8,660","9,859","12,154","12,228","19,300","27,704","29,879","24,173","24,700","24,499","27,718","28,404","29,020","29,784","22,302","15,922","10,968","5,864","1,861","346","43","174,711","174,711","4,395","5,024","6,057","6,111","8,981","12,942","15,030","12,478","12,727","12,304","13,730","13,712","13,661","13,614","10,112","6,918","4,378","1,962","516","57","2","190,677","190,677","4,265","4,835","6,097","6,117","10,319","14,762","14,849","11,695","11,973","12,195","13,988","14,692","15,359","16,170","12,190","9,004","6,590","3,902","1,345","289","41"
"부산광역시 동래구 (2626000000)","273,654","273,654","6,836","10,334","13,825","12,562","11,700","14,259","16,217","16,095","20,604","21,895","22,745","21,824","20,882","21,883","16,925","11,841","7,707","3,918","1,303","271","28","131,740","131,740","3,552","5,244","7,190","6,487","6,022","7,169","8,156","8,020","10,106","10,667","11,143","10,510","9,580","9,889","7,541","5,280","3,355","1,447","321","57","4","141,914","141,914","3,284","5,090","6,635","6,075","5,678","7,090","8,061","8,075","10,498","11,228","11,602","11,314","11,302","11,994","9,384","6,561","4,352","2,471","982","214","24"
"부산광역시 남구 (2629000000)","250,940","250,940","4,770","7,601","10,821","11,095","15,713","14,722","14,004","12,658","16,457","18,535","21,036","20,462","19,227","20,819","16,341","12,244","8,443","4,317","1,397","252","26","121,774","121,774","2,440","3,885","5,554","5,745","7,897","7,972","7,249","6,480","8,267","9,114","10,585","9,978","9,108","9,406","7,283","5,318","3,474","1,604","363","48","4","129,166","129,166","2,330","3,716","5,267","5,350","7,816","6,750","6,755","6,178","8,190","9,421","10,451","10,484","10,119","11,413","9,058","6,926","4,969","2,713","1,034","204","22"
"부산광역시 북구 (2632000000)","263,189","263,189","5,633","7,679","10,171","10,166","10,953","14,350","16,813","14,601","16,397","17,564","20,740","25,014","26,534","25,293","17,387","11,355","7,235","3,751","1,276","240","37","128,960","128,960","2,964","3,921","5,293","5,209","5,805","7,605","8,972","7,595","8,490","8,919","9,943","11,603","12,606","12,228","8,233","5,098","2,952","1,212","270","41","1","134,229","134,229","2,669","3,758","4,878","4,957","5,148","6,745","7,841","7,006","7,907","8,645","10,797","13,411","13,928","13,065","9,154","6,257","4,283","2,539","1,006","199","36"
"부산광역시 해운대구 (2635000000)","372,763","372,763","7,739","12,516","17,754","17,232","16,062","19,763","21,114","20,067","26,128","29,552","32,828","33,121","31,493","30,559","22,337","15,508","10,663","5,845","1,980","448","54","178,361","178,361","3,972","6,374","9,195","8,840","8,487","10,078","10,835","9,841","12,601","14,208","15,468","15,688","14,684","14,273","10,187","6,758","4,251","1,993","530","87","11","194,402","194,402","3,767","6,142","8,559","8,392","7,575","9,685","10,279","10,226","13,527","15,344","17,360","17,433","16,809","16,286","12,150","8,750","6,412","3,852","1,450","361","43"
"부산광역시 사하구 (2638000000)","286,773","286,773","4,961","7,572","11,189","11,610","13,672","15,963","16,241","14,249","18,797","20,431","23,595","25,791","26,541","27,263","20,390","13,733","8,627","4,401","1,402","304","41","142,162","142,162","2,546","3,917","5,737","5,993","7,337","8,663","8,802","7,677","9,760","10,620","11,832","12,620","12,727","12,833","9,596","6,128","3,534","1,446","338","50","6","144,611","144,611","2,415","3,655","5,452","5,617","6,335","7,300","7,439","6,572","9,037","9,811","11,763","13,171","13,814","14,430","10,794","7,605","5,093","2,955","1,064","254","35"
"부산광역시 금정구 (2641000000)","206,908","206,908","3,088","4,900","7,340","8,031","13,173","12,687","11,202","9,542","11,688","13,838","15,921","17,957","19,161","19,396","15,248","10,791","7,378","3,890","1,363","278","36","100,628","100,628","1,549","2,496","3,684","4,122","6,618","7,233","6,194","5,043","5,922","6,936","7,846","8,540","8,969","8,960","6,865","4,780","3,112","1,341","357","54","7","106,280","106,280","1,539","2,404","3,656","3,909","6,555","5,454","5,008","4,499","5,766","6,902","8,075","9,417","10,192","10,436","8,383","6,011","4,266","2,549","1,006","224","29"
"부산광역시 강서구 (2644000000)","149,613","149,613","6,874","9,652","10,778","6,878","4,348","6,268","10,519","13,194","17,200","13,833","10,061","8,524","8,677","8,975","6,203","3,656","2,196","1,229","437","101","10","77,301","77,301","3,497","4,923","5,521","3,498","2,357","3,434","5,461","6,662","9,032","7,697","5,611","4,458","4,287","4,455","3,143","1,833","952","371","89","17","3","72,312","72,312","3,377","4,729","5,257","3,380","1,991","2,834","5,058","6,532","8,168","6,136","4,450","4,066","4,390","4,520","3,060","1,823","1,244","858","348","84","7"
"부산광역시 연제구 (2647000000)","211,590","211,590","5,233","7,142","8,828","8,285","9,035","12,506","14,835","13,393","15,310","15,769","16,728","17,063","16,404","17,208","13,404","9,559","6,329","3,286","1,048","204","21","100,821","100,821","2,631","3,659","4,423","4,243","4,557","6,100","7,209","6,832","7,698","7,659","8,111","7,995","7,639","7,708","5,968","4,209","2,641","1,215","278","43","3","110,769","110,769","2,602","3,483","4,405","4,042","4,478","6,406","7,626","6,561","7,612","8,110","8,617","9,068","8,765","9,500","7,436","5,350","3,688","2,071","770","161","18"
"부산광역시 수영구 (2650000000)","169,299","169,299","3,178","4,269","5,717","5,603","7,449","12,385","12,815","10,036","11,347","11,632","12,897","13,223","13,181","14,603","11,764","8,927","5,855","3,127","1,049","219","23","79,305","79,305","1,612","2,175","2,990","2,858","3,526","5,812","6,513","5,060","5,667","5,698","6,138","6,212","5,776","6,348","5,090","3,827","2,474","1,196","281","50","2","89,994","89,994","1,566","2,094","2,727","2,745","3,923","6,573","6,302","4,976","5,680","5,934","6,759","7,011","7,405","8,255","6,674","5,100","3,381","1,931","768","169","21"
"부산광역시 사상구 (2653000000)","194,541","194,541","3,074","4,453","6,446","6,741","9,406","12,116","12,692","10,035","11,546","12,633","14,946","18,756","20,406","19,794","13,685","8,937","5,289","2,615","809","143","19","97,165","97,165","1,628","2,314","3,252","3,463","4,779","6,300","6,941","5,511","6,065","6,702","7,577","9,241","10,098","9,692","6,418","4,015","2,141","844","164","19","1","97,376","97,376","1,446","2,139","3,194","3,278","4,627","5,816","5,751","4,524","5,481","5,931","7,369","9,515","10,308","10,102","7,267","4,922","3,148","1,771","645","124","18"
"부산광역시 기장군 (2671000000)","174,759","174,759","4,799","7,841","10,857","8,948","6,856","7,921","9,749","10,415","14,962","16,506","15,056","12,917","11,600","12,137","9,400","6,789","4,486","2,425","878","182","35","86,600","86,600","2,487","3,973","5,596","4,587","3,772","4,171","5,160","5,249","7,436","8,385","7,795","6,600","5,665","5,559","4,259","3,035","1,837","794","213","25","2","88,159","88,159","2,312","3,868","5,261","4,361","3,084","3,750","4,589","5,166","7,526","8,121","7,261","6,317","5,935","6,578","5,141","3,754","2,649","1,631","665","157","33"
"대구광역시  (2700000000)","2,354,398","2,354,398","54,318","80,423","106,615","106,381","115,787","139,052","150,025","134,993","160,834","175,894","202,539","210,439","199,822","179,154","129,600","91,178","64,572","37,017","13,024","2,443","288","1,153,392","1,153,392","27,903","41,283","54,515","54,833","60,680","72,814","79,902","72,162","80,808","87,000","99,014","102,487","96,204","84,857","58,321","39,509","25,021","12,222","3,404","409","44","1,201,006","1,201,006","26,415","39,140","52,100","51,548","55,107","66,238","70,123","62,831","80,026","88,894","103,525","107,952","103,618","94,297","71,279","51,669","39,551","24,795","9,620","2,034","244"
"대구광역시 중구 (2711000000)","100,946","100,946","4,098","4,098","3,879","3,604","5,455","8,028","9,763","8,449","7,997","6,922","7,504","6,692","5,911","5,582","4,403","3,610","2,723","1,557","539","111","21","48,240","48,240","2,117","2,072","1,923","1,761","2,439","3,685","4,759","4,514","4,189","3,437","3,605","3,307","2,795","2,567","1,864","1,441","1,059","513","163","26","4","52,706","52,706","1,981","2,026","1,956","1,843","3,016","4,343","5,004","3,935","3,808","3,485","3,899","3,385","3,116","3,015","2,539","2,169","1,664","1,044","376","85","17"
"대구광역시 동구 (2714000000)","339,436","339,436","8,397","10,920","13,073","12,835","14,547","19,425","23,452","20,773","22,918","23,963","27,425","28,765","28,634","27,796","21,377","15,427","11,053","6,171","2,067","366","52","165,772","165,772","4,352","5,575","6,713","6,695","7,673","10,031","12,424","11,249","11,842","12,155","13,735","13,907","13,493","12,818","9,465","6,635","4,311","2,081","552","57","9","173,664","173,664","4,045","5,345","6,360","6,140","6,874","9,394","11,028","9,524","11,076","11,808","13,690","14,858","15,141","14,978","11,912","8,792","6,742","4,090","1,515","309","43"
